t,vx_des,vy_des,wz_des,vx_out,vy_out,wz_out,imu_wz,tilt_deg,rho_min,poly_violation,hold,solver,solve_ms
5.260,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.280,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.300,0.00000,0.00000,0.00000,0.00000,0.00000,0.13095,0.00000,0.000,nan,0,0,,
5.320,0.00000,0.00000,0.00000,0.00000,0.00000,0.13095,0.00000,0.000,nan,0,0,,
5.340,0.00000,0.00000,0.00000,0.00000,0.00000,0.14724,0.00000,0.000,nan,0,0,,
5.360,0.00000,0.00000,0.00000,0.00000,0.00000,0.14724,0.00000,0.000,nan,0,0,,
5.380,0.00000,0.00000,0.00000,0.00000,0.00000,0.14724,0.00000,0.000,nan,0,0,,
5.400,0.00000,0.00000,0.00000,0.00000,0.00000,0.16264,0.00000,0.000,nan,0,0,,
5.420,0.00000,0.00000,0.00000,0.00000,0.00000,0.16264,0.00000,0.000,nan,0,0,,
5.440,0.00000,0.00000,0.00000,0.00000,0.00000,0.17705,0.00000,0.000,nan,0,0,,
5.460,0.00000,0.00000,0.00000,0.00000,0.00000,0.17705,0.00000,0.000,nan,0,0,,
5.480,0.00000,0.00000,0.00000,0.00000,0.00000,0.17705,0.00000,0.000,nan,0,0,,
5.500,0.00000,0.00000,0.00000,0.00000,0.00000,0.19035,0.00000,0.000,nan,0,0,,
5.520,0.00000,0.00000,0.00000,0.00000,0.00000,0.19035,0.00000,0.000,nan,0,0,,
5.540,0.00000,0.00000,0.00000,0.00000,0.00000,0.20247,0.00000,0.000,nan,0,0,,
5.560,0.00000,0.00000,0.00000,0.00000,0.00000,0.20247,0.00000,0.000,nan,0,0,,
5.580,0.00000,0.00000,0.00000,0.00000,0.00000,0.20247,0.00000,0.000,nan,0,0,,
5.600,0.00000,0.00000,0.00000,0.00000,0.00000,0.21336,0.00000,0.000,nan,0,0,,
5.620,0.00000,0.00000,0.00000,0.00000,0.00000,0.21336,0.00000,0.000,nan,0,0,,
5.640,0.00000,0.00000,0.00000,0.00000,0.00000,0.22293,0.00000,0.000,nan,0,0,,
5.660,0.00000,0.00000,0.00000,0.00000,0.00000,0.22293,0.00000,0.000,nan,0,0,,
5.680,0.00000,0.00000,0.00000,0.00000,0.00000,0.22293,0.00000,0.000,nan,0,0,,
5.700,0.00000,0.00000,0.00000,0.00000,0.00000,0.23112,0.00000,0.000,nan,0,0,,
5.720,0.00000,0.00000,0.00000,0.00000,0.00000,0.23112,0.00000,0.000,nan,0,0,,
5.740,0.00000,0.00000,0.00000,0.00000,0.00000,0.23788,0.00000,0.000,nan,0,0,,
5.760,0.00000,0.00000,0.00000,0.00000,0.00000,0.23788,0.00000,0.000,nan,0,0,,
5.780,0.00000,0.00000,0.00000,0.00000,0.00000,0.23788,0.00000,0.000,nan,0,0,,
5.800,0.00000,0.00000,0.00000,0.00000,0.00000,0.24318,0.00000,0.000,nan,0,0,,
5.820,0.00000,0.00000,0.00000,0.00000,0.00000,0.24318,0.00000,0.000,nan,0,0,,
5.840,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
5.860,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
5.880,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
5.900,0.00000,0.00000,0.00000,0.00000,0.00000,0.24926,0.00000,0.000,nan,0,0,,
5.920,0.00000,0.00000,0.00000,0.00000,0.00000,0.24926,0.00000,0.000,nan,0,0,,
5.940,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
5.960,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
5.980,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
6.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24920,0.00000,0.000,nan,0,0,,
6.020,0.00000,0.00000,0.00000,0.00000,0.00000,0.24920,0.00000,0.000,nan,0,0,,
6.040,0.00000,0.00000,0.00000,0.00000,0.00000,0.24686,0.00000,0.000,nan,0,0,,
6.060,0.00000,0.00000,0.00000,0.00000,0.00000,0.24686,0.00000,0.000,nan,0,0,,
6.080,0.00000,0.00000,0.00000,0.00000,0.00000,0.24686,0.00000,0.000,nan,0,0,,
6.100,0.00000,0.00000,0.00000,0.00000,0.00000,0.24300,0.00000,0.000,nan,0,0,,
6.120,0.00000,0.00000,0.00000,0.00000,0.00000,0.24300,0.00000,0.000,nan,0,0,,
6.140,0.00000,0.00000,0.00000,0.00000,0.00000,0.23765,0.00000,0.000,nan,0,0,,
6.160,0.00000,0.00000,0.00000,0.00000,0.00000,0.23765,0.00000,0.000,nan,0,0,,
6.180,0.00000,0.00000,0.00000,0.00000,0.00000,0.23765,0.00000,0.000,nan,0,0,,
6.200,0.00000,0.00000,0.00000,0.00000,0.00000,0.23082,0.00000,0.000,nan,0,0,,
6.220,0.00000,0.00000,0.00000,0.00000,0.00000,0.23082,0.00000,0.000,nan,0,0,,
6.240,0.00000,0.00000,0.00000,0.00000,0.00000,0.22258,0.00000,0.000,nan,0,0,,
6.260,0.00000,0.00000,0.00000,0.00000,0.00000,0.22258,0.00000,0.000,nan,0,0,,
6.280,0.00000,0.00000,0.00000,0.00000,0.00000,0.22258,0.00000,0.000,nan,0,0,,
6.300,0.00000,0.00000,0.00000,0.00000,0.00000,0.21296,0.00000,0.000,nan,0,0,,
6.320,0.00000,0.00000,0.00000,0.00000,0.00000,0.21296,0.00000,0.000,nan,0,0,,
6.340,0.00000,0.00000,0.00000,0.00000,0.00000,0.20205,0.00000,0.000,nan,0,0,,
6.360,0.00000,0.00000,0.00000,0.00000,0.00000,0.20205,0.00000,0.000,nan,0,0,,
6.380,0.00000,0.00000,0.00000,0.00000,0.00000,0.20205,0.00000,0.000,nan,0,0,,
6.400,0.00000,0.00000,0.00000,0.00000,0.00000,0.18986,0.00000,0.000,nan,0,0,,
6.420,0.00000,0.00000,0.00000,0.00000,0.00000,0.18986,0.00000,0.000,nan,0,0,,
6.440,0.00000,0.00000,0.00000,0.00000,0.00000,0.17652,0.00000,0.000,nan,0,0,,
6.460,0.00000,0.00000,0.00000,0.00000,0.00000,0.17652,0.00000,0.000,nan,0,0,,
6.480,0.00000,0.00000,0.00000,0.00000,0.00000,0.17652,0.00000,0.000,nan,0,0,,
6.500,0.00000,0.00000,0.00000,0.00000,0.00000,0.16207,0.00000,0.000,nan,0,0,,
6.520,0.00000,0.00000,0.00000,0.00000,0.00000,0.16207,0.00000,0.000,nan,0,0,,
6.540,0.00000,0.00000,0.00000,0.00000,0.00000,0.14665,0.00000,0.000,nan,0,0,,
6.560,0.00000,0.00000,0.00000,0.00000,0.00000,0.14665,0.00000,0.000,nan,0,0,,
6.580,0.00000,0.00000,0.00000,0.00000,0.00000,0.14665,0.00000,0.000,nan,0,0,,
6.600,0.00000,0.00000,0.00000,0.16200,0.00000,0.01866,0.00000,0.000,nan,0,0,,
6.620,0.00000,0.00000,0.00000,0.16200,0.00000,0.01866,0.00000,0.000,nan,0,0,,
6.640,0.00000,0.00000,0.00000,0.22680,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.660,0.00000,0.00000,0.00000,0.22680,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.680,0.00000,0.00000,0.00000,0.22680,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.700,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.720,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.740,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.760,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.780,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.800,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.820,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.840,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.860,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.880,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.900,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.920,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.940,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.960,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
6.980,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.000,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.020,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.040,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.060,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.080,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.100,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.120,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.140,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.160,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.180,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.200,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.220,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.240,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.260,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.280,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.300,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.320,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.340,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.360,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.380,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.400,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.420,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.440,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.460,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.480,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
7.500,0.00000,0.00000,0.00000,0.08800,0.00000,-0.15421,0.00000,0.000,nan,0,0,,
7.520,0.00000,0.00000,0.00000,0.08800,0.00000,-0.15421,0.00000,0.000,nan,0,0,,
7.540,0.00000,0.00000,0.00000,0.02320,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
7.560,0.00000,0.00000,0.00000,0.02320,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
7.580,0.00000,0.00000,0.00000,0.02320,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
7.600,0.00000,0.00000,0.00000,0.00000,0.00000,-0.21338,0.00000,0.000,nan,0,0,,
7.620,0.00000,0.00000,0.00000,0.00000,0.00000,-0.21338,0.00000,0.000,nan,0,0,,
7.640,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
7.660,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
7.680,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
7.700,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23112,0.00000,0.000,nan,0,0,,
7.720,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23112,0.00000,0.000,nan,0,0,,
7.740,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23788,0.00000,0.000,nan,0,0,,
7.760,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23788,0.00000,0.000,nan,0,0,,
7.780,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23788,0.00000,0.000,nan,0,0,,
7.800,0.00000,0.00000,0.00000,0.16200,0.00000,-0.04227,0.00000,0.000,nan,0,0,,
7.820,0.00000,0.00000,0.00000,0.16200,0.00000,-0.04227,0.00000,0.000,nan,0,0,,
7.840,0.00000,0.00000,0.00000,0.22680,0.00000,0.02146,0.00000,0.000,nan,0,0,,
7.860,0.00000,0.00000,0.00000,0.22680,0.00000,0.02146,0.00000,0.000,nan,0,0,,
7.880,0.00000,0.00000,0.00000,0.22680,0.00000,0.02146,0.00000,0.000,nan,0,0,,
7.900,0.00000,0.00000,0.00000,0.25000,0.00000,0.02146,0.00000,0.000,nan,0,0,,
7.920,0.00000,0.00000,0.00000,0.25000,0.00000,0.02146,0.00000,0.000,nan,0,0,,
7.940,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
7.960,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
7.980,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.000,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.020,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.040,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.060,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.080,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.100,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.120,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.140,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.160,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.180,0.00000,0.00000,0.00000,0.25000,0.02732,0.03014,0.00000,0.000,nan,0,0,,
8.200,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.220,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.240,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.260,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.280,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.300,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.320,0.00000,0.00000,0.00000,0.25000,0.02160,0.02529,0.00000,0.000,nan,0,0,,
8.340,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.360,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.380,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.400,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.420,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.440,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.460,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.480,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.500,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.520,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.540,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.560,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.580,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.600,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.620,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.640,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.660,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.680,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
8.700,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02054,0.00000,0.000,nan,0,0,,
8.720,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02054,0.00000,0.000,nan,0,0,,
8.740,0.00000,0.00000,0.00000,0.25000,-0.02234,-0.02780,0.00000,0.000,nan,0,0,,
8.760,0.00000,0.00000,0.00000,0.25000,-0.02234,-0.02780,0.00000,0.000,nan,0,0,,
8.780,0.00000,0.00000,0.00000,0.25000,-0.02234,-0.02780,0.00000,0.000,nan,0,0,,
8.800,0.00000,0.00000,0.00000,0.25000,-0.02294,-0.02912,0.00000,0.000,nan,0,0,,
8.820,0.00000,0.00000,0.00000,0.25000,-0.02294,-0.02912,0.00000,0.000,nan,0,0,,
8.840,0.00000,0.00000,0.00000,0.25000,-0.02294,-0.02912,0.00000,0.000,nan,0,0,,
8.860,0.00000,0.00000,0.00000,0.25000,-0.02294,-0.02912,0.00000,0.000,nan,0,0,,
8.880,0.00000,0.00000,0.00000,0.25000,-0.02294,-0.02912,0.00000,0.000,nan,0,0,,
8.900,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
8.920,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
8.940,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
8.960,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
8.980,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
9.000,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
9.020,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02604,0.00000,0.000,nan,0,0,,
9.040,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.060,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.080,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.100,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.120,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.140,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.160,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.180,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.200,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.220,0.00000,0.00000,0.00000,0.25000,0.00000,-0.02011,0.00000,0.000,nan,0,0,,
9.240,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.260,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.280,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.300,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.320,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.340,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.360,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.380,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.400,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.420,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.440,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.460,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.480,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.500,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.520,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.540,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.560,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.580,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.600,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.620,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.640,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.660,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.680,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.700,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.720,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.740,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.760,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.780,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.800,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.820,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.840,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.860,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.880,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.900,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.920,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.940,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.960,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
9.980,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.000,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.020,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.040,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.060,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.080,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.100,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.120,0.00000,0.00000,0.00000,0.24385,0.00000,0.00000,0.00000,0.000,nan,0,0,,
10.140,0.00000,0.00000,0.00000,0.21317,0.00000,0.02114,0.00000,0.000,nan,0,0,,
10.160,0.00000,0.00000,0.00000,0.21317,0.00000,0.02114,0.00000,0.000,nan,0,0,,
10.180,0.00000,0.00000,0.00000,0.21317,0.00000,0.02114,0.00000,0.000,nan,0,0,,
10.200,0.00000,0.00000,0.00000,0.21271,0.00000,0.02114,0.00000,0.000,nan,0,0,,
10.220,0.00000,0.00000,0.00000,0.21271,0.00000,0.02114,0.00000,0.000,nan,0,0,,
10.240,0.00000,0.00000,0.00000,0.18630,0.02028,0.03401,0.00000,0.000,nan,0,0,,
10.260,0.00000,0.00000,0.00000,0.18630,0.02028,0.03401,0.00000,0.000,nan,0,0,,
10.281,0.00000,0.00000,0.00000,0.18630,0.02028,0.03401,0.00000,0.000,nan,0,0,,
10.300,0.00000,0.00000,0.00000,0.18630,0.02028,0.03401,0.00000,0.000,nan,0,0,,
10.320,0.00000,0.00000,0.00000,0.18630,0.02028,0.03401,0.00000,0.000,nan,0,0,,
10.340,0.00000,0.00000,0.00000,0.15593,0.02600,0.04526,0.00000,0.000,nan,0,0,,
10.360,0.00000,0.00000,0.00000,0.15593,0.02600,0.04526,0.00000,0.000,nan,0,0,,
10.380,0.00000,0.00000,0.00000,0.15593,0.02600,0.04526,0.00000,0.000,nan,0,0,,
10.400,0.00000,0.00000,0.00000,0.12963,0.03001,0.05418,0.00000,0.000,nan,0,0,,
10.420,0.00000,0.00000,0.00000,0.12963,0.03001,0.05418,0.00000,0.000,nan,0,0,,
10.440,0.00000,0.00000,0.00000,0.11341,0.02942,0.05469,0.00000,0.000,nan,0,0,,
10.460,0.00000,0.00000,0.00000,0.11341,0.02942,0.05469,0.00000,0.000,nan,0,0,,
10.480,0.00000,0.00000,0.00000,0.11341,0.02942,0.05469,0.00000,0.000,nan,0,0,,
10.500,0.00000,0.00000,0.00000,0.11341,0.02942,0.05469,0.00000,0.000,nan,0,0,,
10.520,0.00000,0.00000,0.00000,0.11341,0.02942,0.05469,0.00000,0.000,nan,0,0,,
10.540,0.00000,0.00000,0.00000,0.10270,0.02722,0.05172,0.00000,0.000,nan,0,0,,
10.560,0.00000,0.00000,0.00000,0.10270,0.02722,0.05172,0.00000,0.000,nan,0,0,,
