t,vx_des,vy_des,wz_des,vx_out,vy_out,wz_out,imu_wz,tilt_deg,rho_min,poly_violation,hold,solver,solve_ms
13.420,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.440,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.460,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.480,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.500,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.520,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.540,0.00000,0.00000,0.00000,0.25000,-0.08272,-0.07909,0.00000,0.000,nan,0,0,,
13.560,0.00000,0.00000,0.00000,0.25000,-0.07274,-0.07356,0.00000,0.000,nan,0,0,,
13.580,0.00000,0.00000,0.00000,0.25000,-0.07274,-0.07356,0.00000,0.000,nan,0,0,,
13.600,0.00000,0.00000,0.00000,0.25000,-0.07274,-0.07356,0.00000,0.000,nan,0,0,,
13.620,0.00000,0.00000,0.00000,0.25000,-0.07274,-0.07356,0.00000,0.000,nan,0,0,,
13.640,0.00000,0.00000,0.00000,0.25000,-0.07274,-0.07356,0.00000,0.000,nan,0,0,,
13.660,0.00000,0.00000,0.00000,0.25000,-0.06447,-0.06897,0.00000,0.000,nan,0,0,,
13.680,0.00000,0.00000,0.00000,0.25000,-0.06447,-0.06897,0.00000,0.000,nan,0,0,,
13.700,0.00000,0.00000,0.00000,0.25000,-0.06447,-0.06897,0.00000,0.000,nan,0,0,,
13.720,0.00000,0.00000,0.00000,0.25000,-0.06447,-0.06897,0.00000,0.000,nan,0,0,,
13.740,0.00000,0.00000,0.00000,0.25000,-0.06447,-0.06897,0.00000,0.000,nan,0,0,,
13.760,0.00000,0.00000,0.00000,0.25000,-0.06754,-0.07037,0.00000,0.000,nan,0,0,,
13.780,0.00000,0.00000,0.00000,0.25000,-0.06754,-0.07037,0.00000,0.000,nan,0,0,,
13.800,0.00000,0.00000,0.00000,0.25000,-0.06754,-0.07037,0.00000,0.000,nan,0,0,,
13.820,0.00000,0.00000,0.00000,0.25000,-0.06754,-0.07037,0.00000,0.000,nan,0,0,,
13.840,0.00000,0.00000,0.00000,0.25000,-0.06754,-0.07037,0.00000,0.000,nan,0,0,,
13.860,0.00000,0.00000,0.00000,0.25000,-0.07428,-0.07385,0.00000,0.000,nan,0,0,,
13.880,0.00000,0.00000,0.00000,0.25000,-0.07428,-0.07385,0.00000,0.000,nan,0,0,,
13.900,0.00000,0.00000,0.00000,0.25000,-0.07428,-0.07385,0.00000,0.000,nan,0,0,,
13.920,0.00000,0.00000,0.00000,0.25000,-0.07428,-0.07385,0.00000,0.000,nan,0,0,,
13.940,0.00000,0.00000,0.00000,0.25000,-0.07428,-0.07385,0.00000,0.000,nan,0,0,,
13.960,0.00000,0.00000,0.00000,0.25000,-0.07083,-0.07269,0.00000,0.000,nan,0,0,,
13.980,0.00000,0.00000,0.00000,0.25000,-0.07083,-0.07269,0.00000,0.000,nan,0,0,,
14.000,0.00000,0.00000,0.00000,0.25000,-0.07083,-0.07269,0.00000,0.000,nan,0,0,,
14.020,0.00000,0.00000,0.00000,0.25000,-0.07083,-0.07269,0.00000,0.000,nan,0,0,,
14.040,0.00000,0.00000,0.00000,0.25000,-0.07083,-0.07269,0.00000,0.000,nan,0,0,,
14.060,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.080,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.100,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.120,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.140,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.160,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.180,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.200,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.220,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.240,0.00000,0.00000,0.00000,0.25000,-0.06532,-0.07044,0.00000,0.000,nan,0,0,,
14.260,0.00000,0.00000,0.00000,0.25000,-0.05996,-0.06807,0.00000,0.000,nan,0,0,,
14.280,0.00000,0.00000,0.00000,0.25000,-0.05996,-0.06807,0.00000,0.000,nan,0,0,,
14.300,0.00000,0.00000,0.00000,0.25000,-0.05996,-0.06807,0.00000,0.000,nan,0,0,,
14.320,0.00000,0.00000,0.00000,0.25000,-0.05996,-0.06807,0.00000,0.000,nan,0,0,,
14.340,0.00000,0.00000,0.00000,0.25000,-0.05996,-0.06807,0.00000,0.000,nan,0,0,,
14.360,0.00000,0.00000,0.00000,0.25000,-0.07122,-0.07702,0.00000,0.000,nan,0,0,,
14.380,0.00000,0.00000,0.00000,0.25000,-0.07122,-0.07702,0.00000,0.000,nan,0,0,,
14.400,0.00000,0.00000,0.00000,0.25000,-0.07122,-0.07702,0.00000,0.000,nan,0,0,,
14.420,0.00000,0.00000,0.00000,0.25000,-0.07122,-0.07702,0.00000,0.000,nan,0,0,,
14.440,0.00000,0.00000,0.00000,0.25000,-0.07122,-0.07702,0.00000,0.000,nan,0,0,,
14.460,0.00000,0.00000,0.00000,0.25000,-0.07344,-0.07784,0.00000,0.000,nan,0,0,,
14.480,0.00000,0.00000,0.00000,0.25000,-0.07344,-0.07784,0.00000,0.000,nan,0,0,,
14.500,0.00000,0.00000,0.00000,0.25000,-0.07344,-0.07784,0.00000,0.000,nan,0,0,,
14.520,0.00000,0.00000,0.00000,0.25000,-0.07344,-0.07784,0.00000,0.000,nan,0,0,,
14.540,0.00000,0.00000,0.00000,0.25000,-0.07344,-0.07784,0.00000,0.000,nan,0,0,,
14.560,0.00000,0.00000,0.00000,0.25000,-0.06818,-0.07529,0.00000,0.000,nan,0,0,,
14.580,0.00000,0.00000,0.00000,0.25000,-0.06818,-0.07529,0.00000,0.000,nan,0,0,,
14.600,0.00000,0.00000,0.00000,0.25000,-0.06818,-0.07529,0.00000,0.000,nan,0,0,,
14.620,0.00000,0.00000,0.00000,0.25000,-0.06818,-0.07529,0.00000,0.000,nan,0,0,,
14.640,0.00000,0.00000,0.00000,0.25000,-0.06818,-0.07529,0.00000,0.000,nan,0,0,,
14.660,0.00000,0.00000,0.00000,0.25000,-0.06084,-0.07143,0.00000,0.000,nan,0,0,,
14.680,0.00000,0.00000,0.00000,0.25000,-0.06084,-0.07143,0.00000,0.000,nan,0,0,,
14.700,0.00000,0.00000,0.00000,0.25000,-0.06084,-0.07143,0.00000,0.000,nan,0,0,,
14.720,0.00000,0.00000,0.00000,0.25000,-0.06084,-0.07143,0.00000,0.000,nan,0,0,,
14.740,0.00000,0.00000,0.00000,0.25000,-0.06084,-0.07143,0.00000,0.000,nan,0,0,,
14.760,0.00000,0.00000,0.00000,0.25000,-0.05393,-0.06743,0.00000,0.000,nan,0,0,,
14.780,0.00000,0.00000,0.00000,0.25000,-0.05393,-0.06743,0.00000,0.000,nan,0,0,,
14.800,0.00000,0.00000,0.00000,0.25000,-0.05393,-0.06743,0.00000,0.000,nan,0,0,,
14.820,0.00000,0.00000,0.00000,0.25000,-0.05393,-0.06743,0.00000,0.000,nan,0,0,,
14.840,0.00000,0.00000,0.00000,0.25000,-0.05393,-0.06743,0.00000,0.000,nan,0,0,,
14.860,0.00000,0.00000,0.00000,0.25000,-0.04714,-0.06293,0.00000,0.000,nan,0,0,,
14.880,0.00000,0.00000,0.00000,0.25000,-0.04714,-0.06293,0.00000,0.000,nan,0,0,,
14.900,0.00000,0.00000,0.00000,0.25000,-0.04714,-0.06293,0.00000,0.000,nan,0,0,,
14.920,0.00000,0.00000,0.00000,0.25000,-0.04714,-0.06293,0.00000,0.000,nan,0,0,,
14.940,0.00000,0.00000,0.00000,0.25000,-0.04714,-0.06293,0.00000,0.000,nan,0,0,,
14.960,0.00000,0.00000,0.00000,0.25000,-0.05815,-0.07715,0.00000,0.000,nan,0,0,,
14.980,0.00000,0.00000,0.00000,0.25000,-0.05815,-0.07715,0.00000,0.000,nan,0,0,,
15.000,0.00000,0.00000,0.00000,0.25000,-0.05815,-0.07715,0.00000,0.000,nan,0,0,,
15.020,0.00000,0.00000,0.00000,0.25000,-0.05815,-0.07715,0.00000,0.000,nan,0,0,,
15.040,0.00000,0.00000,0.00000,0.25000,-0.05815,-0.07715,0.00000,0.000,nan,0,0,,
15.060,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.080,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.100,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.120,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.140,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.160,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.180,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.200,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.220,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.240,0.00000,0.00000,0.00000,0.25000,-0.05924,-0.08043,0.00000,0.000,nan,0,0,,
15.260,0.00000,0.00000,0.00000,0.23999,-0.05750,-0.08174,0.00000,0.000,nan,0,0,,
15.280,0.00000,0.00000,0.00000,0.23999,-0.05750,-0.08174,0.00000,0.000,nan,0,0,,
15.300,0.00000,0.00000,0.00000,0.23999,-0.05750,-0.08174,0.00000,0.000,nan,0,0,,
15.320,0.00000,0.00000,0.00000,0.23999,-0.05750,-0.08174,0.00000,0.000,nan,0,0,,
15.340,0.00000,0.00000,0.00000,0.23999,-0.05750,-0.08174,0.00000,0.000,nan,0,0,,
15.360,0.00000,0.00000,0.00000,0.21132,-0.05529,-0.08275,0.00000,0.000,nan,0,0,,
15.380,0.00000,0.00000,0.00000,0.21132,-0.05529,-0.08275,0.00000,0.000,nan,0,0,,
15.400,0.00000,0.00000,0.00000,0.21132,-0.05529,-0.08275,0.00000,0.000,nan,0,0,,
15.420,0.00000,0.00000,0.00000,0.21132,-0.05529,-0.08275,0.00000,0.000,nan,0,0,,
15.440,0.00000,0.00000,0.00000,0.21132,-0.05529,-0.08275,0.00000,0.000,nan,0,0,,
15.460,0.00000,0.00000,0.00000,0.20905,-0.07450,-0.10635,0.00000,0.000,nan,0,0,,
15.480,0.00000,0.00000,0.00000,0.20905,-0.07450,-0.10635,0.00000,0.000,nan,0,0,,
15.500,0.00000,0.00000,0.00000,0.20905,-0.07450,-0.10635,0.00000,0.000,nan,0,0,,
15.520,0.00000,0.00000,0.00000,0.20905,-0.07450,-0.10635,0.00000,0.000,nan,0,0,,
15.540,0.00000,0.00000,0.00000,0.20905,-0.07450,-0.10635,0.00000,0.000,nan,0,0,,
15.560,0.00000,0.00000,0.00000,0.19144,-0.08071,-0.11683,0.00000,0.000,nan,0,0,,
15.580,0.00000,0.00000,0.00000,0.19144,-0.08071,-0.11683,0.00000,0.000,nan,0,0,,
15.600,0.00000,0.00000,0.00000,0.19144,-0.08071,-0.11683,0.00000,0.000,nan,0,0,,
15.620,0.00000,0.00000,0.00000,0.19144,-0.08071,-0.11683,0.00000,0.000,nan,0,0,,
15.640,0.00000,0.00000,0.00000,0.19144,-0.08071,-0.11683,0.00000,0.000,nan,0,0,,
15.660,0.00000,0.00000,0.00000,0.17287,-0.07806,-0.11788,0.00000,0.000,nan,0,0,,
15.680,0.00000,0.00000,0.00000,0.17287,-0.07806,-0.11788,0.00000,0.000,nan,0,0,,
15.700,0.00000,0.00000,0.00000,0.17287,-0.07806,-0.11788,0.00000,0.000,nan,0,0,,
15.720,0.00000,0.00000,0.00000,0.17287,-0.07806,-0.11788,0.00000,0.000,nan,0,0,,
15.740,0.00000,0.00000,0.00000,0.17287,-0.07806,-0.11788,0.00000,0.000,nan,0,0,,
15.760,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.780,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.800,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.820,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.840,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.860,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.880,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.900,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.920,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.940,0.00000,0.00000,0.00000,0.14927,-0.07184,-0.11537,0.00000,0.000,nan,0,0,,
15.960,0.00000,0.00000,0.00000,0.12955,-0.07308,-0.12180,0.00000,0.000,nan,0,0,,
15.980,0.00000,0.00000,0.00000,0.12955,-0.07308,-0.12180,0.00000,0.000,nan,0,0,,
16.000,0.00000,0.00000,0.00000,0.12955,-0.07308,-0.12180,0.00000,0.000,nan,0,0,,
16.020,0.00000,0.00000,0.00000,0.12955,-0.07308,-0.12180,0.00000,0.000,nan,0,0,,
16.040,0.00000,0.00000,0.00000,0.12955,-0.07308,-0.12180,0.00000,0.000,nan,0,0,,
16.060,0.00000,0.00000,0.00000,0.16076,-0.10103,-0.14634,0.00000,0.000,nan,0,0,,
16.080,0.00000,0.00000,0.00000,0.16076,-0.10103,-0.14634,0.00000,0.000,nan,0,0,,
16.100,0.00000,0.00000,0.00000,0.16076,-0.10103,-0.14634,0.00000,0.000,nan,0,0,,
16.120,0.00000,0.00000,0.00000,0.16076,-0.10103,-0.14634,0.00000,0.000,nan,0,0,,
16.140,0.00000,0.00000,0.00000,0.16076,-0.10103,-0.14634,0.00000,0.000,nan,0,0,,
16.160,0.00000,0.00000,0.00000,0.15844,-0.11210,-0.15742,0.00000,0.000,nan,0,0,,
16.180,0.00000,0.00000,0.00000,0.15844,-0.11210,-0.15742,0.00000,0.000,nan,0,0,,
16.200,0.00000,0.00000,0.00000,0.15844,-0.11210,-0.15742,0.00000,0.000,nan,0,0,,
16.220,0.00000,0.00000,0.00000,0.15844,-0.11210,-0.15742,0.00000,0.000,nan,0,0,,
16.240,0.00000,0.00000,0.00000,0.15844,-0.11210,-0.15742,0.00000,0.000,nan,0,0,,
16.260,0.00000,0.00000,0.00000,0.14659,-0.10616,-0.15617,0.00000,0.000,nan,0,0,,
16.280,0.00000,0.00000,0.00000,0.14659,-0.10616,-0.15617,0.00000,0.000,nan,0,0,,
16.300,0.00000,0.00000,0.00000,0.14659,-0.10616,-0.15617,0.00000,0.000,nan,0,0,,
16.320,0.00000,0.00000,0.00000,0.14659,-0.10616,-0.15617,0.00000,0.000,nan,0,0,,
16.340,0.00000,0.00000,0.00000,0.14659,-0.10616,-0.15617,0.00000,0.000,nan,0,0,,
16.360,0.00000,0.00000,0.00000,0.12982,-0.09514,-0.15017,0.00000,0.000,nan,0,0,,
16.380,0.00000,0.00000,0.00000,0.12982,-0.09514,-0.15017,0.00000,0.000,nan,0,0,,
16.400,0.00000,0.00000,0.00000,0.12982,-0.09514,-0.15017,0.00000,0.000,nan,0,0,,
16.420,0.00000,0.00000,0.00000,0.12982,-0.09514,-0.15017,0.00000,0.000,nan,0,0,,
16.440,0.00000,0.00000,0.00000,0.12982,-0.09514,-0.15017,0.00000,0.000,nan,0,0,,
16.460,0.00000,0.00000,0.00000,0.10968,-0.08391,-0.14260,0.00000,0.000,nan,0,0,,
16.480,0.00000,0.00000,0.00000,0.10968,-0.08391,-0.14260,0.00000,0.000,nan,0,0,,
16.500,0.00000,0.00000,0.00000,0.10968,-0.08391,-0.14260,0.00000,0.000,nan,0,0,,
16.520,0.00000,0.00000,0.00000,0.10968,-0.08391,-0.14260,0.00000,0.000,nan,0,0,,
16.540,0.00000,0.00000,0.00000,0.10968,-0.08391,-0.14260,0.00000,0.000,nan,0,0,,
16.560,0.00000,0.00000,0.00000,0.11424,-0.09972,-0.16136,0.00000,0.000,nan,0,0,,
16.580,0.00000,0.00000,0.00000,0.11424,-0.09972,-0.16136,0.00000,0.000,nan,0,0,,
16.600,0.00000,0.00000,0.00000,0.11424,-0.09972,-0.16136,0.00000,0.000,nan,0,0,,
16.620,0.00000,0.00000,0.00000,0.11424,-0.09972,-0.16136,0.00000,0.000,nan,0,0,,
16.640,0.00000,0.00000,0.00000,0.11424,-0.09972,-0.16136,0.00000,0.000,nan,0,0,,
16.660,0.00000,0.00000,0.00000,0.12753,-0.12327,-0.17961,0.00000,0.000,nan,0,0,,
16.680,0.00000,0.00000,0.00000,0.12753,-0.12327,-0.17961,0.00000,0.000,nan,0,0,,
16.700,0.00000,0.00000,0.00000,0.12753,-0.12327,-0.17961,0.00000,0.000,nan,0,0,,
16.720,0.00000,0.00000,0.00000,0.12753,-0.12327,-0.17961,0.00000,0.000,nan,0,0,,
16.740,0.00000,0.00000,0.00000,0.12753,-0.12327,-0.17961,0.00000,0.000,nan,0,0,,
16.760,0.00000,0.00000,0.00000,0.12314,-0.11157,-0.17076,0.00000,0.000,nan,0,0,,
16.780,0.00000,0.00000,0.00000,0.12314,-0.11157,-0.17076,0.00000,0.000,nan,0,0,,
16.800,0.00000,0.00000,0.00000,0.12314,-0.11157,-0.17076,0.00000,0.000,nan,0,0,,
16.820,0.00000,0.00000,0.00000,0.12314,-0.11157,-0.17076,0.00000,0.000,nan,0,0,,
16.840,0.00000,0.00000,0.00000,0.12314,-0.11157,-0.17076,0.00000,0.000,nan,0,0,,
16.860,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
16.880,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
16.900,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
16.920,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
16.940,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
16.960,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
16.980,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
17.000,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
17.020,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
17.040,0.00000,0.00000,0.00000,0.11099,-0.09574,-0.15774,0.00000,0.000,nan,0,0,,
17.060,0.00000,0.00000,0.00000,0.09361,-0.08062,-0.14326,0.00000,0.000,nan,0,0,,
17.080,0.00000,0.00000,0.00000,0.09361,-0.08062,-0.14326,0.00000,0.000,nan,0,0,,
17.100,0.00000,0.00000,0.00000,0.09361,-0.08062,-0.14326,0.00000,0.000,nan,0,0,,
17.120,0.00000,0.00000,0.00000,0.09361,-0.08062,-0.14326,0.00000,0.000,nan,0,0,,
17.140,0.00000,0.00000,0.00000,0.09361,-0.08062,-0.14326,0.00000,0.000,nan,0,0,,
17.160,0.00000,0.00000,0.00000,0.13281,-0.09674,-0.15071,0.00000,0.000,nan,0,0,,
17.180,0.00000,0.00000,0.00000,0.13281,-0.09674,-0.15071,0.00000,0.000,nan,0,0,,
17.200,0.00000,0.00000,0.00000,0.13281,-0.09674,-0.15071,0.00000,0.000,nan,0,0,,
17.220,0.00000,0.00000,0.00000,0.13281,-0.09674,-0.15071,0.00000,0.000,nan,0,0,,
17.240,0.00000,0.00000,0.00000,0.13281,-0.09674,-0.15071,0.00000,0.000,nan,0,0,,
17.260,0.00000,0.00000,0.00000,0.14631,-0.10272,-0.15282,0.00000,0.000,nan,0,0,,
17.280,0.00000,0.00000,0.00000,0.14631,-0.10272,-0.15282,0.00000,0.000,nan,0,0,,
17.300,0.00000,0.00000,0.00000,0.14631,-0.10272,-0.15282,0.00000,0.000,nan,0,0,,
17.320,0.00000,0.00000,0.00000,0.14631,-0.10272,-0.15282,0.00000,0.000,nan,0,0,,
17.340,0.00000,0.00000,0.00000,0.14631,-0.10272,-0.15282,0.00000,0.000,nan,0,0,,
17.360,0.00000,0.00000,0.00000,0.13990,-0.09314,-0.14450,0.00000,0.000,nan,0,0,,
17.380,0.00000,0.00000,0.00000,0.13990,-0.09314,-0.14450,0.00000,0.000,nan,0,0,,
17.400,0.00000,0.00000,0.00000,0.13990,-0.09314,-0.14450,0.00000,0.000,nan,0,0,,
17.420,0.00000,0.00000,0.00000,0.13990,-0.09314,-0.14450,0.00000,0.000,nan,0,0,,
17.440,0.00000,0.00000,0.00000,0.13990,-0.09314,-0.14450,0.00000,0.000,nan,0,0,,
17.460,0.00000,0.00000,0.00000,0.12353,-0.07951,-0.13230,0.00000,0.000,nan,0,0,,
17.480,0.00000,0.00000,0.00000,0.12353,-0.07951,-0.13230,0.00000,0.000,nan,0,0,,
17.500,0.00000,0.00000,0.00000,0.12353,-0.07951,-0.13230,0.00000,0.000,nan,0,0,,
17.520,0.00000,0.00000,0.00000,0.12353,-0.07951,-0.13230,0.00000,0.000,nan,0,0,,
17.540,0.00000,0.00000,0.00000,0.12353,-0.07951,-0.13230,0.00000,0.000,nan,0,0,,
17.560,0.00000,0.00000,0.00000,0.10200,-0.06643,-0.11898,0.00000,0.000,nan,0,0,,
17.580,0.00000,0.00000,0.00000,0.10200,-0.06643,-0.11898,0.00000,0.000,nan,0,0,,
17.600,0.00000,0.00000,0.00000,0.10200,-0.06643,-0.11898,0.00000,0.000,nan,0,0,,
17.620,0.00000,0.00000,0.00000,0.10200,-0.06643,-0.11898,0.00000,0.000,nan,0,0,,
17.640,0.00000,0.00000,0.00000,0.10200,-0.06643,-0.11898,0.00000,0.000,nan,0,0,,
17.660,0.00000,0.00000,0.00000,0.13248,-0.07672,-0.12595,0.00000,0.000,nan,0,0,,
17.680,0.00000,0.00000,0.00000,0.13248,-0.07672,-0.12595,0.00000,0.000,nan,0,0,,
17.700,0.00000,0.00000,0.00000,0.13248,-0.07672,-0.12595,0.00000,0.000,nan,0,0,,
17.720,0.00000,0.00000,0.00000,0.13248,-0.07672,-0.12595,0.00000,0.000,nan,0,0,,
17.740,0.00000,0.00000,0.00000,0.13248,-0.07672,-0.12595,0.00000,0.000,nan,0,0,,
17.760,0.00000,0.00000,0.00000,0.16514,-0.09164,-0.13530,0.00000,0.000,nan,0,0,,
17.780,0.00000,0.00000,0.00000,0.16514,-0.09164,-0.13530,0.00000,0.000,nan,0,0,,
17.800,0.00000,0.00000,0.00000,0.16514,-0.09164,-0.13530,0.00000,0.000,nan,0,0,,
17.820,0.00000,0.00000,0.00000,0.16514,-0.09164,-0.13530,0.00000,0.000,nan,0,0,,
17.840,0.00000,0.00000,0.00000,0.16514,-0.09164,-0.13530,0.00000,0.000,nan,0,0,,
17.860,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
17.880,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
17.900,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
17.920,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
17.940,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
17.960,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
17.980,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
18.000,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
18.020,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
18.040,0.00000,0.00000,0.00000,0.15643,-0.08437,-0.12942,0.00000,0.000,nan,0,0,,
18.060,0.00000,0.00000,0.00000,0.13615,-0.07239,-0.11921,0.00000,0.000,nan,0,0,,
18.080,0.00000,0.00000,0.00000,0.13615,-0.07239,-0.11921,0.00000,0.000,nan,0,0,,
18.100,0.00000,0.00000,0.00000,0.13615,-0.07239,-0.11921,0.00000,0.000,nan,0,0,,
18.120,0.00000,0.00000,0.00000,0.13615,-0.07239,-0.11921,0.00000,0.000,nan,0,0,,
18.140,0.00000,0.00000,0.00000,0.13615,-0.07239,-0.11921,0.00000,0.000,nan,0,0,,
18.160,0.00000,0.00000,0.00000,0.14069,-0.07431,-0.12070,0.00000,0.000,nan,0,0,,
18.180,0.00000,0.00000,0.00000,0.14069,-0.07431,-0.12070,0.00000,0.000,nan,0,0,,
18.200,0.00000,0.00000,0.00000,0.14069,-0.07431,-0.12070,0.00000,0.000,nan,0,0,,
18.220,0.00000,0.00000,0.00000,0.14069,-0.07431,-0.12070,0.00000,0.000,nan,0,0,,
18.240,0.00000,0.00000,0.00000,0.14069,-0.07431,-0.12070,0.00000,0.000,nan,0,0,,
18.260,0.00000,0.00000,0.00000,0.17518,-0.09377,-0.13478,0.00000,0.000,nan,0,0,,
18.280,0.00000,0.00000,0.00000,0.17518,-0.09377,-0.13478,0.00000,0.000,nan,0,0,,
18.300,0.00000,0.00000,0.00000,0.17518,-0.09377,-0.13478,0.00000,0.000,nan,0,0,,
18.320,0.00000,0.00000,0.00000,0.17518,-0.09377,-0.13478,0.00000,0.000,nan,0,0,,
18.340,0.00000,0.00000,0.00000,0.17518,-0.09377,-0.13478,0.00000,0.000,nan,0,0,,
18.360,0.00000,0.00000,0.00000,0.16529,-0.08571,-0.12866,0.00000,0.000,nan,0,0,,
18.380,0.00000,0.00000,0.00000,0.16529,-0.08571,-0.12866,0.00000,0.000,nan,0,0,,
18.400,0.00000,0.00000,0.00000,0.16529,-0.08571,-0.12866,0.00000,0.000,nan,0,0,,
18.420,0.00000,0.00000,0.00000,0.16529,-0.08571,-0.12866,0.00000,0.000,nan,0,0,,
18.440,0.00000,0.00000,0.00000,0.16529,-0.08571,-0.12866,0.00000,0.000,nan,0,0,,
18.460,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.480,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.500,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.520,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.540,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.560,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
